movie_id###title###budget###homepage###overview###popularity###release_date###revenue###runtime###movie_status###tagline###vote_average###vote_count;;;;;;;
440###Aliens vs Predator: Requiem###40000000###http://www.avp-r.com/###A sequel to 2004's Alien vs. Predator, the iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever - in our own backyard. The small town of Gunnison, Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms - the Alien and the Predator. When a Predator scout ship crash-lands in the hills outside the town, Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town.###39.381913###2007-12-25###41797066###94###Released###The Last Place On Earth We Want To Be Is In The Middle###4.9###740;;;;;;;
451###Leaving Las Vegas###3600000###http://www.mgm.com/title_title.do?title_star=LEAVINGL###Ben Sanderson, an alcoholic Hollywood screenwriter who lost everything because of his drinking, arrives in Las Vegas to drink himself to death. There, he meets and forms an uneasy friendship and non-interference pact with prostitute Sera.###22.030517###1995-10-27###49800000###112###Released###I Love You... The Way You Are.###7.1###360;;;;;;;
453###A Beautiful Mind###60000000###http://www.abeautifulmind.com/###At Princeton University, John Nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. He finally makes a revolutionary breakthrough that will eventually earn him the Nobel Prize. After graduate school he turns to teaching, becoming romantically involved with his student Alicia. Meanwhile the government asks his help with breaking Soviet codes, which soon gets him involved in a terrifying conspiracy plot. Nash grows more and more paranoid until a discovery that turns his entire world upside down. Now it is only with Alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today..###59.248437###2001-12-11###313542341###135###Released###I need to believe that something extra ordinary is possible...###7.7###3009;;;;;;;
454###Romeo + Juliet###14500000###http://www.romeoandjuliet.com/###In director Baz Luhrmann's contemporary take on William Shakespeare's classic tragedy, the Montagues and Capulets have moved their ongoing feud to the sweltering suburb of Verona Beach, where Romeo and Juliet fall in love and secretly wed. Though the film is visually modern, the bard's dialogue remains.###41.493042###1996-10-31###147298761###120###Released###My only love sprung from my only hate.###6.7###1374;;;;;;;
455###Bend It Like Beckham###3500159###http://www2.foxsearchlight.com/benditlikebeckham/###Jess Bhamra, the daughter of a strict Indian couple in London, is not permitted to play organized soccer, even though she is 18. When Jess is playing for fun one day, her impressive skills are seen by Jules Paxton, who then convinces Jess to play for her semi-pro team. Jess uses elaborate excuses to hide her matches from her family while also dealing with her romantic feelings for her coach, Joe.###22.054546###2002-04-11###76578641###112###Released###Sometimes, to follow your dreams... you've got to bend the rules!###6.2###578;;;;;;;
462###Erin Brockovich###52000000###http://www.brockovich.com/movie.html###A twice-divorced mother of three who sees an injustice, takes on the bad guy and wins -- with a little help from her push-up bra. Erin goes to work for an attorney and comes across medical records describing illnesses clustered in one nearby town. She starts investigating and soon exposes a monumental cover-up.###30.347332###2000-03-17###256271286###131###Released###She brought a small town to its feet and a huge corporation to its knees.###7.1###716;;;;;;;
464###Så som i himmelen###0###http://www.wie-im-himmel-derfilm.de/start.html###A musical romantic tragedy about a famous composer who moves back to his small hometown after having had heart troubles. His search for a simple everyday life leads him into teaching the local church choir which is not easily accepted by the town yet the choir builds a great love for their teacher.###4.321249###2004-09-03###0###132###Released######6.9###42;;;;;;;
468###My Own Private Idaho###2500000######In this loose adaptation of Shakespeare's Henry IV, Mike Waters (River Phoenix) is a gay hustler afflicted with narcolepsy. Scott Favor (Keanu Reeves) is the rebellious son of a mayor. Together, the two travel from Portland, Oregon to Idaho and finally to the coast of Italy in a quest to find Mike's estranged mother. Along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant.###10.363642###1991-10-17###0###104###Released###It's not where you go, it's how you get there.###7.1###212;;;;;;;
470###21 Grams###20000000###http://www.21-grams.com/index.php###This is the story of three gentle persons: Paul Rivers an ailing mathematician lovelessly married to an English émigré, Christina Peck, an upper-middle-class suburban housewife, happily married and mother of two little girls, and Jack Jordan, an ex-convict who has found in his Christian faith the strength to raise a family. They will be brought together by a terrible accident that will change their lives. By the final frame, none of them will be the same as they will learn harsh truths about love, faith, courage, desire and guilt, and how chance can change our worlds irretrievably, forever.###32.243357###2003-09-06###60427839###124###Released###How much does life weigh?###7.2###918;;;;;;;
473###Pi###60000###http://www.pithemovie.com/###The debut film from Darren Aronofsky in which a mathematical genius Maximilian Cohen discovers a link in the connection between numbers and reality and thus believes he can predict the future.###27.788067###1998-07-10###3221152###84###Released###There will be no order, only chaos###7.1###586;;;;;;;
479###Shaft###46000000######New York police detective John Shaft arrests Walter Wade Jr. for a racially motivated slaying. But the only eyewitness disappears, and Wade jumps bail for Switzerland. Two years later Wade returns to face trial, confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness.###19.643365###2000-06-15###107196498###99###Released###Still the man, any questions?###5.5###308;;;;;;;
480###Monsoon Wedding###0######From an exciting Indian wedding comes a relationship from two different times not only showing the modern but also the traditional. Different characters and stories interact with each other in director Mira Nair film where she used an Indian-American production to illustrate these themes modern day Indians are very familiar with.###8.109958###2001-08-30###0###114###Released###A stressed father, a bride-to-be with a secret, a smitten event planner, and relatives from around the world create much ado about the preparations for an arranged marriage in India.###6.8###57;;;;;;;
489###Good Will Hunting###10000000###http://www.miramax.com/movie/good-will-hunting###Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire.###43.734886###1997-12-05###225933435###126###Released###Some people can never believe in themselves, until someone believes in them.###7.9###2811;;;;;;;
492###Being John Malkovich###13000000######Spike Jonze’s debut feature film is a love story mix of comedy and fantasy. The story is about an unsuccessful puppeteer named Craig, who one day at work finds a portal into the head of actor John Malkovich. The portal soon becomes a passion for anybody who enters it’s mad and controlling world of overtaking another human body.###27.546914###1999-09-30###22863596###112###Released###Ever wanted to be someone else? Now you can.###7.3###1101;;;;;;;
496###Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan###18000000###http://www.boratmovie.com/###Kazakh journalist Borat Sagdiyev travels to America to make a documentary. As he zigzags across the nation, Borat meets real people in real situations with hysterical consequences. His backwards behavior generates strong reactions around him exposing prejudices and hypocrisies in American culture.###29.487784###2006-11-01###261572744###82###Released###Come to Kazakhstan, it's nice!###6.5###1579;;;;;;;
